key,year,city,city 2,language,language 2,author (normalized),title,title_EN,BASE CONTENT,AUTHOR NAME,AUTHOR NAME 2,AUTHOR DESCRIPTION,AUTHOR DESCRIPTION 2,EUCLID REF,EUCLID DESCRIPTION,EUCLID DESCRIPTION 2,OTHER NAMES,PATRON REF,EDITION INFO 2,EDITION INFO,PRIVILEGES,VERBS,EXPLICITLY STATED: TRANSLATED FROM,EXPLICITLY STATED: TRANSLATED TO,RECIPIENT VERBS,EXPLICIT RECIPIENT 2,EXPLICIT RECIPIENT,GREEK IN NON GREEK BOOKS,INNOVATION,INSTITUTIONS,ENRICHED WITH,BOUND WITH,ELEMENTS DESIGNATION,invalid transcription,IMPRINT DATE,IMPRINT PUBLISHER,IMPRINT PLACE,IMPRINT PRIVILEGES,IMPRINT DEDICATION,IMPRINT AUTHOR NAME,IMPRINT AUTHOR DESCRIPTION,tagger,CONTENT DESC,CONTENT DESC 2,ADDITIONAL CONTENT,ADDITIONAL CONTENT 2,author (orig),publisher (orig),publisher (normalized),colophon,imprint,imprint_EN,format,books,volumesCount,wClass,ustc_id,scan_url,tp_url,tp_url_alt,frontispiece_url,frontispiece_type,frontispiece_text,frontispiece_text_EN,notes,has_red,tp_design,num_of_types,frame_type,engraving,printer_device,font_types,calligraphic_features,other_names_classification,included_in_studies,tp_illustration,annotations
London_1651,1651,London,,ENGLISH,,Thomas Rudd,"EUCLIDES ELEMENTS OF GEOMETRY: The first VI Books:
In a compendious form contracted and Demonstrated. By Captain THOMAS RUDD, Chiefe Engineer to his late Majesty. Whereunto is added, The Mathematicall Preface of MR. JOHN DEE.",,EUCLIDES ELEMENTS OF GEOMETRY: The first VI Books,THOMAS RUDD,,Chiefe Engineer to his late Majesty,Captain,EUCLIDES,,,JOHN DEE,,,,,"contracted, Demonstrated",,,,,,,,,The Mathematicall Preface of MR. JOHN DEE,,EUCLIDES ELEMENTS OF GEOMETRY,,M DC LI.,"ROBERT and WILLIAM LEY-BOURN, RICHARD TOMLINS, ROBERT BOYDELL",LONDON,,,,,ai_02_14-55,In a compendious form contracted and Demonstrated,,"Whereunto is added, The Mathematicall Preface of MR. JOHN DEE",,Thomas Rudd,RICHARD TOMLINS and ROBERT BOYDELL,Richard Tomlins and Robert Boydell,,"LONDON: Printed by ROBERT and WILLIAM LEY-BOURN for RICHARD TOMLINS and ROBERT BOYDELL, at
the Sun & Bible neer Pie-corner, and at the Bulwark neer the Tower. M DC LI.",,Quarto,Elements 1–6,1,DOU,3067003,https://www.proquest.com/docview/2248567719,/tps/London_1651_tp.png,,,,,,,True,typographic,8,none,woodcut,True,"roman, majuscule roman, italics, blackletter",,contemporary,,,
Paris_1652,1652,Paris,,FRENCH,,Honorat de Meynier,"PARADOXES DE
MEYNIER,
CONTRE LES
MATHEMATICIENS,
qui abusent la ieunesse.
Ensemble les Definitions Theoremes
& Maximes, d’Euclides, d’Ar-
chimedes, de Proclus, de Sacrobo-
sco, & d’Aristote, utiles a ceux qui
se veulent servir proprement des
Mathematiques, & de la Philo-
sophie.
Auec un Abregé des reigles de la
Geometrie, & des principales
maximes & regles des Arts, de
fortifier & assaillir les places.
DERNIÈRE EDITION.","PARADOXES OF
MEYNIER,
AGAINST THE
MATHEMATICIANS,
who deceive the youth.
Together with the Definitions, Theorems
& Maxims, of Euclid, of Ar-
chimedes, of Proclus, of Sacrobo-
sco, & of Aristotle, useful to those who
wish to properly use
Mathematics, & Philosophy.
With a Summary of the rules of
Geometry, & the principal
maxims & rules of the Arts, of
fortifying & assaulting places.
LAST EDITION.","PARADOXES DE
MEYNIER",MEYNIER,,,,Euclides,,,"LES
MATHEMATICIENS, Ar-
chimedes, Proclus, d’Aristote, Sacrobo-
sco",,,DERNIÈRE EDITION,,,,,,,,,,,,"Definitions Theoremes & Maximes, d’Euclides, d’Archimedes, de Proclus, de Sacrobosco, & d’Aristote, Abregé des reigles de la Geometrie, principales maximes & regles des Arts, de fortifier & assaillir les places",,,M. DC. LII.,,PARIS,,,,,ai_02_14-55,"CONTRE LES
MATHEMATICIENS, qui abusent la ieunesse",,"les Definitions Theoremes
& Maximes, d’Euclides, d’Ar-
chimedes, de Proclus, de Sacrobo-
sco, & d’Aristote, utiles a ceux qui
se veulent servir proprement des
Mathematiques, & de la Philo-
sophie","un Abregé des reigles de la
Geometrie, & des principales
maximes & regles des Arts, de
fortifier & assaillir les places",MEYNIER,,,,"A PARIS, M. DC. LII.","IN PARIS, M. DC. LII.",Duodecimo,Elements ?,,,,https://www.google.com/books/edition/Paradoxes_contre_les_mathematiciens_qui/Aor4SmKcQJ0C,/tps/Paris_1652_tp.png,,,,,,,False,typographic,5,none,none,False,"roman, italics, majuscule roman",,"contemporary, ancient, ancient-general",,,
Amsterdam_1660,1660,Amsterdam,,DUTCH,,Jacob Willemsz,"EUKLIDES
SES EERSTE
BOEKKEN,
Van de Beginselen der
WISKONSTEN.
In Neerduyts vertaald door
JACOB WILLEMSZ. VERROOTEN
van Haerlem.","EUCLID'S
FIRST BOOKS,
Of the Principles of
MATHEMATICS.
Translated into Dutch by
JACOB WILLEMSZ. VERROOTEN
from Haarlem.",EUKLIDES SES EERSTE BOEKKEN,JACOB WILLEMSZ. VERROOTEN van Haerlem.,,,,EUKLIDES,,,,,,,,vertaald,Neerduyts,,,,,,,,,,,,1660,JOANNES van RAVESTEYN,AMSTELDAM,,,,,ai_02_14-55,Van de Beginselen der WISKONSTEN,,,,Willemszen,JOANNES van RAVESTEYN,Jan van Ravesteyn,,"t’AMSTELDAM,
By JOANNES van RAVESTEYN, Boekverkooper en
Ordinaris Drukker deser Stede, 1660.","t’AMSTERDAM,
By JOANNES van RAVESTEYN, Bookseller and
Ordinary Printer of this City, 1660.",Quarto,Elements 1–6,1,COMMANDINO,,https://www.google.ro/books/edition/Euklides_Ses_eerste_boekken_van_de_begin/VZlnAAAAcAAJ,/tps/Amsterdam_1660_tp.png,,,,,,,False,typographic,6,none,woodcut,False,"roman, majuscule roman, italics",,,,,
London_1661,1661,London,,ENGLISH,,"John Leeke, George Serle","EUCLID’S ELEMENTS OF Geometry. In XV. Books: With a supplement of divers PROPOSITIONS and COROLLARIES. To which is added, a Treatise of REGULAR SOLIDS, By CAMPANE and FLUSSAS. LIKEWISE Euclid’s DATA: And MARINUS his Pref-ace thereunto annexed. Also a Treatise of the Divisions of Superficies, ascribed to Machomet Bagdedine, but published by Commandine, at the request of John Dee of London; whose Preface to the said Treatise declares it to be the Worke of EUCLIDE, the Author of these ELEMENTS. Published by the Care and Industry of JOHN LEEKE and GEORGE SERLE, Students in the MATHEMATICKS.",,EUCLID’S ELEMENTS OF Geometry,JOHN LEEKE,GEORGE SERLE,Students in the MATHEMATICKS,,"EUCLID, Euclid, EUCLIDE",the Author of these ELEMENTS,,"CAMPANE, FLUSSAS, MARINUS, Machomet Bagdedine, Commandine, John Dee of London",,,,,Published,,,,,,,,,a supplement of divers PROPOSITIONS and COROLLARIES,"a Treatise of REGULAR SOLIDS, By CAMPANE and FLUSSAS, Euclid’s DATA, MARINUS his Pref-ace, a Treatise of the Divisions of Superficies",,,M DC LXI,"R. & W. LEYBOURN, RICHARD TOMLINS",LONDON,,,,,ai_02_14-55,In XV. Books,,With a supplement of divers PROPOSITIONS and COROLLARIES,"To which is added, a Treatise of REGULAR SOLIDS, By CAMPANE and FLUSSAS. LIKEWISE Euclid’s DATA: And MARINUS his Pref-ace thereunto annexed. Also a Treatise of the Divisions of Superficies, ascribed to Machomet Bagdedine, but published by Commandine, at the request of John Dee of London; whose Preface to the said Treatise declares it to be the Worke of EUCLIDE, the Author of these ELEMENTS.","John Leeke, George Serle",RICHARD TOMLINS,Richard Tomlins,,"LONDON: Printed, by R. & W. LEYBOURN, for RICHARD TOMLINS at the Sun and Bible in Pie-corner, M DC LXI.",,Folio,Elements 1–16; Data,1,CLAVIUS,,https://www.proquest.com/docview/2240865663,/tps/London_1661_tp.png,,,,,,,False,typographic,12,line,none,False,"roman, italics, majuscule roman",,contemporary,,,
Leiden_and_Amsterdam_1673,1673,Leiden,Amsterdam,LATIN,,Christian Melder,"EVCLIDIS
ELEMENTORVM
SEX
PRIORES LIBRI
Recogniti
OPERA
CHRISTIANI MELDER.
Matheseos Prof.","EUCLID'S
ELEMENTS
THE FIRST SIX BOOKS
Revised
BY THE WORK OF
CHRISTIAN MELDER.
Professor of Mathematics.",EVCLIDIS ELEMENTORVM SEX PRIORES LIBRI,CHRISTIANI MELDER,,Matheseos Prof.,,EVCLIDIS,,,,,,,,,,,,,,,Recogniti,,,,,,M DC LXXIII,"DANIELEM, ABRA-HAMUM & ADRIANUM à GAESBEECK","LUGD. BATAV., AMST.",,,,,ai_02_14-55,Recogniti,,,,Christian Melder,"DANIELEM, ABRA-HAMUM & ADRIANUM à GAESBEECK","Daniel, Abraham, and Adriaan van Gaesbeeck",,"LUGD. BATAV. & AMST.
Apud DANIELEM, ABRA-HAMUM &
ADRIANUM à GAESBEECK.
M DC LXXIII.","LUGD. BATAV. & AMST.
By DANIEL, ABRAHAM &
ADRIAN à GAESBEECK.
1673.",Sexto,Elements 1–6,1,CLAVIUS,,https://www.google.ro/books/edition/Evclidis_Elementorvm_Sex_Priores_Libri/ycVZAAAAcAAJ,/tps/Leiden_and_Amsterdam_1673_tp.png,,/tps/Leiden_and_Amsterdam_1673_frontispiece.png,Copperplate,"EUCLIDIS
Elementorum
Libri Sex
Recogniti
a
Math. Professore",,,False,typographic,6,none,woodcut,True,"roman, italics",,,,,
Rouen_1676,1676,Rouen,,FRENCH,,Denis Henrion,"[Vol. 1]:
LES QUINZE LIVRES
DES ELEMENTS
D’EUCLIDE.
Traduits en François par D. HENRION
Professeur és Mathematiques, reveus & corrigez:
avec des Commentaires beaucoup plus amples
& faciles, & des figures en plus grand
nombre que dans toutes les impressions
precedentes.
Plus, le Livre des DONNEZ du même Euclide,
aussi traduit en François par ledit Henrion.
TOME I.
[Vol. 2]: LES QUINZE LIVRES DES ELEMENTS D’EUCLIDE. Traduits en François par D. HENRION. TOME II.","[Vol. 1]:
THE FIFTEEN BOOKS
OF THE ELEMENTS
OF EUCLID.
Translated into French by D. HENRION
Professor of Mathematics, reviewed & corrected:
with much more extensive
& easier Commentaries, & more figures
than in all previous editions.
Plus, the Book of DATA by the same Euclid,
also translated into French by the said Henrion.
VOLUME I.
[Vol. 2]: THE FIFTEEN BOOKS OF THE ELEMENTS OF EUCLID. Translated into French by D. HENRION. VOLUME II.","LES QUINZE LIVRES
DES ELEMENTS
D’EUCLIDE",D. HENRION,,Professeur és Mathematiques,,"Euclide, D’EUCLIDE",,,,,,,,"reveus, corrigez, traduit, Traduits",,en François,,,,,,,"des Commentaires beaucoup plus amples & faciles, des figures en plus grand nombre",le Livre des DONNEZ du même Euclide,,,M. DC. LXXVI.,JEAN LUCAS,ROVEN,,,,,ai_02_14-55,"reveus & corrigez:
avec des Commentaires beaucoup plus amples
& faciles, & des figures en plus grand
nombre que dans toutes les impressions
precedentes",Traduits en François,"le Livre des DONNEZ du même Euclide, aussi traduit en François par ledit Henrion",,Denis Henrion,Jean Lucas,Jean Lucas,,"[Both volumes] A ROVEN, Chez JEAN LUCAS, ruë aux Juifs, à côté de la petite porte de l’Hôtel de Ville. M. DC. LXXVI.","[BOTH VOLUMES] IN ROUEN, At JEAN LUCAS, Jew Street, next to the small door of the City Hall. M. DC. LXXVI.",Octavo,Elements 1–15; Data,2,MAGNIENUS/GRACILIS and DASYPODIUS,,https://www.google.com/books/edition/Les_quinze_livres_des_elements_d_Euclide/oJkzoyScTZkC,/tps/Rouen_1676_tp.jpeg,,,,,,,False,typographic,6,none,woodcut,False,"roman, majuscule roman, italics",,,,,
Rouen_and_Paris_1677,1677,Rouen,Paris,FRENCH,,Denis Henrion,"Les quinze livres des elemens geometriques d’Euclide. Traduits et commentez par D. Henrion Mathematicien. Derniere edition. Reveuë et augmentée de plusieurs figures, et du Livre des Donnez du même Auteur.","The fifteen books of the geometric elements of Euclid. Translated and commented on by D. Henrion Mathematician. Latest edition. Revised and augmented with several figures, and the Book of Data by the same Author.",Les quinze livres des elemens geometriques d’Euclide,D. Henrion,,Mathematicien,,d’Euclide,,,,,,"Derniere edition. Reveuë et augmentée de plusieurs figures, ",,"Traduits, commentez, Reveuë, augmentée",,,,,,,,,plusieurs figures,Livre des Donnez,,,M. DC. LXXVII,Jean d’Houry,"Rouen, Paris",,,,,ai_02_14-55,Traduits et commentez,,du Livre des Donnez du même Auteur,,Denis Henrion,Jean d’Houry,Jean d’Houry,,"A Rouen, & se vend à Paris, chez Jean d’Houry, au bout du Pont-Neuf, sur le quay des Augustins, à l’image de S. Jean. M. DC. LXXVII","In Rouen, & sold in Paris, at Jean d’Houry’s, at the end of the Pont-Neuf, on the quay of the Augustins, at the image of St. John. M. DC. LXXVII",Octavo,Elements 1–15; Data,1,MAGNIENUS/GRACILIS and DASYPODIUS,-,,,,,,,,,,,,,,,,,,,,
Naples_1679,1679,Naples,,LATIN,,Leonardo Fioravanti,"EUCLIDIS ELEMENTORUM LIBRI SEX. Ex traditione Fed-
erici Commandini.",THE SIX BOOKS OF EUCLID'S ELEMENTS. From the tradition of Fed- erico Commandino.,EUCLIDIS ELEMENTORUM LIBRI SEX.,,,,,,,,Federici Commandini,,,,,,,,,,,,,,,,,,1679,"Novelli de Bonis Typograph., Cosmi Fioravanti.","NEAPOLI,",Superiorum facultate.,,,,ai_02_14-55,,,,,Fioravanti,Cosmi Fioravanti,Cosmi Fioravanti,,"NEAPOLI, Typis Novelli de Bonis Typograph. Archiep.
1679. Superiorum facultate. Sumptibus Cosmi Fioravanti.","NEAPOLI, Printed by Novelli de Bonis, Printer to the Archbishop.
1679. With the permission of the superiors. At the expense of Cosmo Fioravanti.",Octavo,Elements 1–6,1,COMMANDINO,,https://books.google.com/books/edition/Elementorum_libri_sex/EyALfNBReI8C,/tps/Naples_1679_tp.png,,,,,,,False,typographic,5,none,woodcut,False,"roman, majuscule roman, italics",,contemporary,,True,
Rotterdam_1681,1681,Rotterdam,,DUTCH,,Jan Pieterszoon Dou,"De ses eerste Boecken EUCLIDIS, Van de beginselen ende fondamenten der Geometrie. Waer by-gevoeght zijn eenige nut-tigheden, uyt de selve Boecken getrocken: Mitsgaders de Specien in Geometrische figuren, als ’t maken, veranderen, t’ samen-voegen, af-trecken, vermeenighvuldigen, ende deelen. Over-geset, verklaert, ende uyt-geleydt tot vorderinge ende oeffeninge van alle leer-gierige Liefhebbers der selver vrye Konste. DOOR JAN PIETERSZ DOU, Landt-meter ende Wijn-roeyer der Stadt LEYDEN. Desen laetsten druck, van nieuws oversien ende verbetert: Mitsgaders de by-gevoegde nuttigheden, met de specien in Geometrische figuren breeder verklaert ende vermeerdert, door den selven Autheur.","The first six Books of EUCLID, On the principles and foundations of Geometry. To which are added some utilities, drawn from the same Books: Together with the Species in Geometric figures, such as making, changing, combining, subtracting, multiplying, and dividing. Translated, explained, and elucidated for the advancement and practice of all eager Lovers of the same free Art. BY JAN PIETERSZ DOU, Land surveyor and Wine gauger of the City of LEYDEN. This latest edition, newly reviewed and improved: Together with the added utilities, with the species in Geometric figures more broadly explained and expanded, by the same Author.",De ses eerste Boecken EUCLIDIS,JAN PIETERSZ DOU,,Landt-meter ende Wijn-roeyer der Stadt LEYDEN.,,EUCLIDIS,,,,,,"Desen laetsten druck, van nieuws oversien ende verbetert: Mitsgaders de by-gevoegde nuttigheden, met de specien in Geometrische figuren breeder verklaert ende vermeerdert, door den selven Autheur.",,"Over-geset, , verklaert, , uyt-geleydt",,,,,tot vorderinge ende oeffeninge van alle leer-gierige Liefhebbers der selver vrye Konste.,,,,"eenige nut-tigheden, de Specien in Geometrische figuren, als ’t maken, veranderen, t’ samen-voegen, af-trecken, vermeenighvuldigen, ende deelen, de by-gevoegde nuttigheden, de specien in Geometrische figuren breeder verklaert ende vermeerdert",,,,1681,Abraham van Waesberge,ROTTERDAM,,,,,ai_02_14-55,,,,,Jan Pieterszen Dou,Abraham van Waesberge,Abraham van Waesberge,,"TOT ROTTERDAM. By Abraham van Waesberge, Boeck-verkooper op ’t Steyger in de gekroonde Leeuw. 1681.","TO ROTTERDAM. By Abraham van Waesberge, Book-seller at the Steyger in the crowned Lion. 1681.",Octavo,Elements 1–6,1,DOU,,https://books.google.com/books/edition/De_VI_eerste_boucken_Euclidis_van_de_beg/YhQYIJfYCxIC,/tps/Rotterdam_1681_tp.png,,,,,,,False,typographic,7,none,none,True,"roman, italics, majuscule roman, blackletter",,,,,
Paris_1682a,1682,Paris,,FRENCH,,"Jacques Rohault, Claude Clerselier","OEUVRES
POSTHUMES
DE
Mr ROHAULT.","POSTHUMOUS
WORKS
OF
Mr. ROHAULT.","OEUVRES
POSTHUMES",Mr ROHAULT,,,,,,,,,,,,,,,,,,,,,,,,,M. DC. LXXXII.,GUILLAUME DESPREZ,PARIS,AVEC PRIVILEGE DV ROY.,,,,ai_02_14-55,,,,,"Jacques Rohault, Claude Clerselier",GUILLAUME DESPREZ,Guillaume Desprez,,"A PARIS, Chez GUILLAUME DESPREZ, ruë S. Jacques, à S. Prosper, & aux trois Vertus, au dessus des Mathurins. M. DC. LXXXII. AVEC PRIVILEGE DV ROY.","IN PARIS, At GUILLAUME DESPREZ, St. Jacques street, at St. Prosper, & at the three Virtues, above the Mathurins. M. DC. LXXXII. WITH PRIVILEGE OF THE KING.",Quarto,Elements 1–6,1,CLAVIUS,,https://www.google.com/books/edition/Oeuvres_posthumes_de_Mr_Rohault/RfrPCrkaFCUC,/tps/Paris_1682a_tp.jpeg,,,,,,,False,typographic,5,none,woodcut,True,"roman, majuscule roman",,,dh,,
Lausanne_1683,1683,Lausanne,,FRENCH,,Claude-François Milliet Dechales,LES ELEMENS D’EUCLIDE EXPLIQVEZ D’UNE MANIERE nouvelle & tres facile. AVEC L’VSAGE DE CHAQVE Proposition pour toutes les parties des Mathematiques. PAR LE P. CLAVDE FRANÇOIS MILLIET DECHALES.,THE ELEMENTS OF EUCLID EXPLAINED IN A new & very easy MANNER. WITH THE USE OF EACH Proposition for all parts of Mathematics. BY P. CLAUDE FRANÇOIS MILLIET DECHALES.,LES ELEMENS D’EUCLIDE,P. CLAVDE FRANÇOIS MILLIET DECHALES,,,,D’EUCLIDE,,,,,,,,EXPLIQVEZ,,,,,,,,,"EXPLIQVEZ D’UNE MANIERE nouvelle & tres facile, L’VSAGE DE CHAQVE Proposition pour toutes les parties des Mathematiques",,,,M. DC. LXXXIII.,DAVID GENTIL,LAUSANNE,,,,,ai_02_14-55,EXPLIQVEZ D’UNE MANIERE nouvelle & tres facile. AVEC L’VSAGE DE CHAQVE Proposition pour toutes les parties des Mathematiques,,,,Claude-François Milliet Dechales,David Gentil,David Gentil,,"A LAUSANNE, Chez DAVID GENTIL. M. DC. LXXXIII.","IN LAUSANNE, At DAVID GENTIL'S. M. DC. LXXXIII.",Duodecimo,"Elements 1–6, 11–12",1,CLAVIUS,6124211,,,,,,,,,,,,,,,,,,,,
Rouen_and_Paris_1683,1683,Rouen,Paris,FRENCH,,Denis Henrion,"LES QUINZE LIVRES
DES ELEMENS GEOMETRIQUES
D’EUCLIDE.
Traduits & commentez par D. HENRION
Mathematicien.
DERNIERE EDITION.
Reveuë & augmentée de plusieurs figures,
& du Livre des DONNEZ
du même Auteur.
TOME PREMIER. [Vol. 2 has TOME SECOND.]","THE FIFTEEN BOOKS
OF THE GEOMETRICAL ELEMENTS
OF EUCLID.
Translated & commented by D. HENRION
Mathematician.
LATEST EDITION.
Revised & augmented with several figures,
& the Book of DATA
by the same Author.
VOLUME ONE. [Vol. 2 has VOLUME TWO.]","LES QUINZE LIVRES
DES ELEMENS GEOMETRIQUES
D’EUCLIDE",D. HENRION,,Mathematicien,,D’EUCLIDE,,,,,,"DERNIERE EDITION.
Reveuë & augmentée de plusieurs figures",,"Traduits, commentez, augmentée",,,,,,,,,de plusieurs figures,du Livre des DONNEZ,,,M. DC. LXXXIII.,LAURENT D’HOURY,"Roüen, PARIS",Avec Privilege.,,,,ai_02_14-55,Traduits & commentez,,"du Livre des DONNEZ
du même Auteur",,Denis Henrion,LAURENT D’HOURY,Laurent d’Houry,,"[Both volumes] A Roüen, & se vend, A PARIS, Chez LAURENT D’HOURY, ruë saint Jacques, prés les Mathurins, au saint Esprit. M. DC. LXXXIII. Avec Privilege.","[Both volumes] In Rouen, & sold, IN PARIS, At LAURENT D’HOURY, rue Saint Jacques, near the Mathurins, at the Holy Spirit. M. DC. LXXXIII. With Privilege.",Octavo,Elements 1–15; Data,2,MAGNIENUS/GRACILIS and DASYPODIUS,,https://www.google.com/books/edition/Les_quinze_livres_des_elemens_geometriqu/aTE0gAbQfk0C,/tps/Rouen_and_Paris_1683_tp.jpeg,,,,,,,False,typographic,5,none,none,False,"roman, majuscule roman, italics",,,,True,
Bologna_1684,1684,Bologna,,LATIN,,D. Joanni Franciso Polo,"SEX PRIORA
EVCLIDIS
GEOMETRICA ELEMENTA,
Denuò clarioribus Auctorum demonstrationibus, vnà
cum breuissimo proportionum tractatu
in gratiam studiosæ iuuentutis edita,
AC
Illustrissimo Domino
D. IOANNI FRANCISCO POLO
Patritio Veneto consecrata. ","THE FIRST SIX
BOOKS OF EUCLID’S
GEOMETRICAL ELEMENTS,
Now with clearer demonstrations by Authors, together
with a very brief treatise on proportions,
published for the benefit of studious youth,
AND
To the Most Illustrious Lord
MR. IOANNI FRANCISCO POLO
Venetian Patrician, dedicated.",SEX PRIORA EVCLIDIS GEOMETRICA ELEMENTA,,,,,EVCLIDIS,,,,Illustrissimo Domino D. IOANNI FRANCISCO POLO Patritio Veneto consecrata.,,,,"edita, consecrata",,,,,studiosæ iuuentutis,,,,"clarioribus Auctorum demonstrationibus, breuissimo proportionum tractatu",,SEX PRIORA EVCLIDIS GEOMETRICA ELEMENTA,,M. DC. LXXXIV.,Iosephi Longi,BONONIÆ,Superiorum permissu.,,,,ai_02_14-55,clarioribus,,vnàcum breuissimo proportionum tractatuin gratiam studiosæ iuuentutis edita,,,Iosephi Longi,Iosephi Longi,,"BONONIÆ, M. DC. LXXXIV.
Typis Iosephi Longi.
Superiorum permissu.","BOLOGNA, 1684.
Printed by Joseph Longo. With the permission of the superiors.",Octavo,Elements 1–6,1,CLAVIUS,,https://www.google.com/books/edition/Sex_priora_Euclidis_geometrica_elementa/R0BJn_G9tlgC,/tps/Bologna_1684_tp.png,,,,,,,False,typographic,5,none,woodcut,True,"roman, majuscule roman, italics",,,,,
Rouen_and_Paris_1685,1685,Rouen,Paris,FRENCH,,Denis Henrion,"[Vol. 1]: LES QUINZE LIVRES DES ELEMENTS GEOMETRIQUES D’EUCLIDE, Et son Livre des DONNEZ, Avec des Commentaires beaucoup plus amples & beaucoup plus faciles que dans les editions precedentes; Et un Traité sommaire de l’Algebre. Par le Sieur HENRION. TOME I.
[Vol. 2]: LES QUINZE LIVRES DES ELEMENS GEOMETRIQUES D’EUCLIDE, Avec des Commentaires beaucoup plus amples & beaucoup plus faciles que dans les editions precedentes. Par le Sieur HENRION. TOME II.","[Vol. 1]: THE FIFTEEN BOOKS OF EUCLID'S GEOMETRIC ELEMENTS, And his Book of DATA, With much more extensive & much easier Commentaries than in previous editions; And a Summary Treatise of Algebra. By Sieur HENRION. VOLUME I.
[Vol. 2]: THE FIFTEEN BOOKS OF EUCLID'S GEOMETRIC ELEMENTS, With much more extensive & much easier Commentaries than in previous editions. By Sieur HENRION. VOLUME II.",LES QUINZE LIVRES DES ELEMENTS GEOMETRIQUES D’EUCLIDE,Sieur HENRION,,,,D’EUCLIDE,,,,,,,,Commentaires,,,,,,,,,"Commentaires beaucoup plus amples & beaucoup plus faciles que dans les editions precedentes, un Traité sommaire de l’Algebre",son Livre des DONNEZ,,,M. DC. LXXXV.,J. JOMBERT,"Roüen, PARIS",,,,,ai_02_14-55,Avec des Commentaires beaucoup plus amples & beaucoup plus faciles que dans les editions precedentes,,son Livre des DONNEZ,un Traité sommaire de l’Algebre,Denis Henrion,J. JOMBERT,J. JOMBERT,,"[Vol. 1] Imprimez à Roüen, & se vendent A PARIS, Chez
J. JOMBERT, prês des Augustins, à l’Image Notre Dame. M. DC. LXXXV.
[Vol. 2] Imprimez à Roüen, & se vendent A PARIS, Chez J. JOMBERT, prês des Augustins, à l’Image Notre-Dame. M. DC. LXXXV.","[Vol. 1] Printed in Rouen, & sold in PARIS, At J. JOMBERT, near the Augustins, at the Image of Our Lady. M. DC. LXXXV.
[Vol. 2] Printed in Rouen, & sold in PARIS, At J. JOMBERT, near the Augustins, at the Image of Our Lady. M. DC. LXXXV.",Octavo,Elements 1–15; Data,2,MAGNIENUS/GRACILIS and DASYPODIUS,3142241,,,,,,,,,,,,,,,,,,,,
The_Hague_1690,1690,The Hague,,FRENCH,,Jacques Rohault,"[Vol. 1]:
OEUVRES
POSTHUMES
DE
Mr. ROHAULT.
TOME PREMIER.
Suivant la Copie de Paris.","[Vol. 1]:
POSTHUMOUS
WORKS
OF
Mr. ROHAULT.
VOLUME ONE.
Following the Paris Copy.","OEUVRES
POSTHUMES",Mr. ROHAULT,,,,,,,,,,Suivant la Copie de Paris,,,,,,,,,,,,,,,M. DC. XC.,HENRY van BULDEREN,LA HAYE,,,,,ai_02_14-55,,,,,Rohault,Henry van Bulderen,Henry van Bulderen,,"[Vol. 1] A LA HAYE, Chez HENRY van BULDEREN, Marc-hand Libraire, dans le Pooten, à l’Enseigne de MEZERAY. M. DC. XC.","[Vol. 1] AT THE HAGUE, At HENRY van BULDEREN, Bookseller, in the Pooten, at the Sign of MEZERAY. M. DC. XC.",Duodecimo,Elements 1–6,3,CLAVIUS,,https://www.google.com/books/edition/Oeuvres_posthumes_de_Mr_Rohault_Tome_pre/sSGBeIWIpsYC,/tps/The_Hague_1690_tp.png,,,,,,,False,typographic,6,none,woodcut,True,"roman, majuscule roman",,,,,
